fromNode,toNode,value,interaction_type,selfLoop,label,guid
C00410,C05498,0.25,Ms1,False,,1496
C00410,C03747,0.25,Ms1,False,,1497
C00410,C19726,0.25,Ms1,False,,1498
C00410,C03027,0.25,Ms1,False,,1499
C00811,C05627,0.25,Ms1,False,,15
C16393,C16395,0.25,Ms1,False,,150
C15684,C15685,0.25,Ms1,False,,1500
C05138,C01176,0.25,Ms1,False,,1501
C05138,C05487,0.25,Ms1,False,,1502
C05476,C05478,0.25,Ms1,False,,1503
C05476,C05475,0.25,Ms1,False,,1504
C04108,C03205,0.885293096038774,Ms2,False,,1505
C00232,C15987,2.27373675443232E-13,Ms1,False,,1506
C00763,C00431,0.231647908144854,Ms1,False,,1507
C11785,C01516,0.25,Ms1,False,,1508
C06346,C06348,0.25,Ms1,False,,1509
C16392,C16394,0.25,Ms1,False,,151
C06160,C06161,0.25,Ms1,False,,1510
C01746,C03882,0.25,Ms1,False,,1511
C21080,C02679,0.00215477534815835,Ms2,False,,1512
C21092,C00407,0.619027870241513,Ms2,False,,1513
C02486,C00123,0.619027870241513,Ms2,False,,1514
C06593,C02378,1.45327463813563E-11,Ms1,False,,1515
C00123,C02486,0.619027870241513,Ms2,False,,1516
C00407,C21092,0.619027870241513,Ms2,False,,1517
C00025,C00439,0.25,Ms1,False,,1518
C15987,C00232,2.16840434497101E-19,Ms1,False,,1519
C00468,C05298,0.25,Ms1,False,,152
C16648,C07185,0.0625,Ms1,False,,1520
C08521,C08532,0.0625,Ms1,False,,1521
C00148,C00763,0.931773107295906,Ms2,False,,1522
C00763,C00148,0.931773107295906,Ms2,False,,1523
C14831,C20186,4.9362387620258E-07,Ms2,False,,1524
C14831,C07354,4.9362387620258E-07,Ms2,False,,1525
C20186,C14831,4.9362387620258E-07,Ms2,False,,1526
C19827,C14827,2.6820129153613E-07,Ms2,False,,1527
C14827,C19827,9.37885364784902E-07,Ms2,False,,1528
C00601,C02083,0.00682060041673681,Ms2,False,,1529
C00468,C05300,0.25,Ms1,False,,153
C00601,C20782,0.00682060041673681,Ms2,False,,1530
C20782,C00601,0.00682060041673681,Ms2,False,,1531
C00065,C00740,0.898488163790247,Ms2,False,,1532
C00740,C00065,0.90765548282671,Ms2,False,,1533
C00299,C00475,0.25,Ms1,False,,1534
C00166,C20653,0.25,Ms1,False,,1535
C00255,C01727,0.25,Ms1,False,,1536
C00025,C05711,0.25,Ms1,False,,1537
C00864,C00522,0.25,Ms1,False,,1538
C02378,C06593,5.79652234023002E-11,Ms1,False,,1539
C15650,C15651,0.25,Ms1,False,,154
C02666,C12204,0.0625,Ms1,False,,1540
C02666,C01494,0.0625,Ms1,False,,1541
C00047,C02427,0.25,Ms1,False,,1542
C11004,C16561,0.25,Ms1,False,,1543
C00864,C05944,0.25,Ms1,False,,1544
C18054,C19830,0.25,Ms1,False,,1545
C06669,C17367,0.25,Ms1,False,,1546
C00763,C00431,0.231647908144854,Ms1,False,,1547
C00232,C15987,5.6843418860808E-14,Ms1,False,,1548
C20397,C20407,0.25,Ms1,False,,1549
C15651,C15650,0.25,Ms1,False,,155
C06006,C14463,0.0556450787804481,Ms1,False,,1550
C14463,C06006,0.0556450787804481,Ms1,False,,1551
C06323,C06324,0.015625,Ms1,False,,1552
C06102,C06104,0.0625,Ms1,False,,1553
C02366,C02796,0.015625,Ms1,False,,1554
C06413,C06415,0.015625,Ms1,False,,1555
C12398,C12400,0.25,Ms1,False,,1556
C00407,C21092,0.619027870241513,Ms2,False,,1557
C00123,C02486,0.619027870241513,Ms2,False,,1558
C06593,C02378,2.31860893609201E-10,Ms1,False,,1559
C03656,C01186,0.25,Ms1,False,,156
C21092,C00407,0.619027870241513,Ms2,False,,1560
C02486,C00123,0.619027870241513,Ms2,False,,1561
C15987,C00232,5.42101086242752E-20,Ms1,False,,1562
C14831,C07354,3.73848967607922E-07,Ms2,False,,1563
C19827,C14827,7.10313038455052E-07,Ms2,False,,1564
C14827,C19827,2.03123837370348E-07,Ms2,False,,1565
C07354,C14831,3.73848967607922E-07,Ms2,False,,1566
C14831,C20186,3.73848967607922E-07,Ms2,False,,1567
C00763,C00148,0.930522608320468,Ms2,False,,1568
C00148,C00763,0.930522608320468,Ms2,False,,1569
C05825,C05161,0.25,Ms1,False,,157
C02083,C00601,0.0064540385845824,Ms2,False,,1570
C00601,C02083,0.0064540385845824,Ms2,False,,1571
C00601,C20782,0.0064540385845824,Ms2,False,,1572
C03690,C03343,0.25,Ms1,False,,1573
C00740,C00065,0.995356662778854,Ms2,False,,1574
C02378,C06593,2.27074162208691E-13,Ms1,False,,1575
C01173,C00779,0.975890449498405,Ms2,False,,1576
C00779,C01173,0.975890449498405,Ms2,False,,1577
C00296,C00944,0.0625,Ms1,False,,1578
C02298,C02172,0.0625,Ms1,False,,1579
C03239,C00739,0.25,Ms1,False,,158
C14040,C14802,0.0625,Ms1,False,,1580
C06414,C16715,0.0625,Ms1,False,,1581
C01249,C01717,0.0625,Ms1,False,,1582
C00232,C05601,0.0625,Ms1,False,,1583
C00232,C06201,0.0625,Ms1,False,,1584
C14801,C14800,0.11875,Ms1,False,,1585
C05794,C05790,0.015625,Ms1,False,,1586
C07287,C07288,0.25,Ms1,False,,1587
C00334,C15987,0.0009765625,Ms1,False,,1588
C01026,C00719,0.0009765625,Ms1,False,,1589
C00408,C19809,0.25,Ms1,False,,159
C16648,C07185,0.25,Ms1,False,,1590
C21092,C00407,1,Ms2,False,,1591
C00407,C21092,1,Ms2,False,,1592
C00123,C02486,1,Ms2,False,,1593
C02486,C00123,1,Ms2,False,,1594
C05138,C05487,0.00390625,Ms1,False,,1595
C05476,C05478,0.00390625,Ms1,False,,1596
C05476,C05475,0.00390625,Ms1,False,,1597
C15987,C00232,1.35525271560688E-20,Ms1,False,,1598
C07354,C14831,2.53718212001927E-07,Ms2,False,,1599
C00601,C02083,0.97197399091604,Ms2,False,,16
C21604,C01142,0.25,Ms1,False,,160
C14831,C07354,2.53718212001927E-07,Ms2,False,,1600
C14827,C19827,4.82064602803661E-07,Ms2,False,,1601
C19827,C14827,1.37853040393103E-07,Ms2,False,,1602
C14831,C20186,2.53718212001927E-07,Ms2,False,,1603
C00427,C05956,0.25,Ms1,False,,1604
C05961,C05962,0.25,Ms1,False,,1605
C20782,C00601,0.00471209373698511,Ms2,False,,1606
C00601,C02083,0.00471209373698511,Ms2,False,,1607
C00601,C20782,0.00471209373698511,Ms2,False,,1608
C00148,C20656,0.231647908144854,Ms1,False,,1609
C00408,C00047,0.25,Ms1,False,,161
C04447,C01526,0.25,Ms1,False,,1610
C01173,C00779,0.982206841749654,Ms2,False,,1611
C00779,C01173,0.982206841749654,Ms2,False,,1612
C12421,C12422,0.25,Ms1,False,,1613
C00065,C00740,0.890595620955793,Ms2,False,,1614
C00740,C00065,0.899682411988563,Ms2,False,,1615
C00148,C00763,0.930522608320468,Ms2,False,,1616
C00763,C00148,0.930522608320468,Ms2,False,,1617
C02378,C06593,3.62282646264376E-12,Ms1,False,,1618
C00695,C04643,0.0625,Ms1,False,,1619
C20278,C20277,0.25,Ms1,False,,162
C00695,C01292,0.0625,Ms1,False,,1620
C00763,C00431,0.231647908144854,Ms1,False,,1621
C00232,C15987,1.4210854715202E-14,Ms1,False,,1622
C07446,C07054,1.52587890625E-05,Ms1,False,,1623
C07113,C07189,7.20564465792553E-05,Ms1,False,,1624
C07209,C07211,7.20564465792553E-05,Ms1,False,,1625
C06758,C01454,7.20564465792553E-05,Ms1,False,,1626
C00601,C07086,0.0968434036074827,Ms1,False,,1627
C07214,C07215,7.20564465792553E-05,Ms1,False,,1628
C03205,C04108,0.885293096038774,Ms2,False,,1629
C20514,C20515,0.000244140625,Ms1,False,,163
C02486,C00123,1,Ms2,False,,1630
C00407,C21092,1,Ms2,False,,1631
C21092,C00407,1,Ms2,False,,1632
C00902,C01933,0.00390625,Ms1,False,,1633
C02378,C06593,1,Ms2,False,,1634
C06593,C02378,1,Ms2,False,,1635
C00123,C02486,1,Ms2,False,,1636
C05794,C05790,0.0625,Ms1,False,,1637
C19704,C19705,0.25,Ms1,False,,1638
C15987,C00232,3.3881317890172E-21,Ms1,False,,1639
C20186,C14831,0.00374127869758107,Ms1,False,,164
C15569,C15568,0.475,Ms2,False,,1640
C19827,C14827,4.25781494082893E-07,Ms2,False,,1641
C07354,C14831,2.24095523201523E-07,Ms2,False,,1642
C14827,C19827,1.21758107027723E-07,Ms2,False,,1643
C14831,C20186,2.24095523201523E-07,Ms2,False,,1644
C14831,C07354,2.24095523201523E-07,Ms2,False,,1645
C00148,C20656,0.23325632169403,Ms1,False,,1646
C00779,C01173,0.975890449498405,Ms2,False,,1647
C01173,C00779,0.975890449498405,Ms2,False,,1648
C00148,C00763,0.928555040261868,Ms2,False,,1649
C14762,C14765,0.000244140625,Ms1,False,,165
C00763,C00148,0.928555040261868,Ms2,False,,1650
C21015,C02356,0.0009765625,Ms1,False,,1651
C06002,C03284,0.0009765625,Ms1,False,,1652
C00719,C01026,0.0009765625,Ms1,False,,1653
C00349,C01205,0.0009765625,Ms1,False,,1654
C15767,C00334,0.0009765625,Ms1,False,,1655
C00601,C02083,0.00354279490307456,Ms2,False,,1656
C00601,C20782,0.00354279490307456,Ms2,False,,1657
C02083,C00601,0.00354279490307456,Ms2,False,,1658
C00568,C00921,0.25,Ms1,False,,1659
C14827,C19827,0.00710842952540403,Ms1,False,,166
C02126,C03995,0.25,Ms1,False,,1660
C00483,C02717,0.25,Ms1,False,,1661
C21092,C00407,1,Ms2,False,,1662
C06593,C02378,1,Ms2,False,,1663
C00407,C21092,1,Ms2,False,,1664
C02486,C00123,1,Ms2,False,,1665
C02378,C06593,1,Ms2,False,,1666
C00123,C02486,1,Ms2,False,,1667
C00232,C15987,3.5527136788005E-15,Ms1,False,,1668
C00763,C00431,0.231647908144854,Ms1,False,,1669
C19827,C14827,0.0020327537363206,Ms1,False,,167
C02378,C06593,1.41921351380432E-14,Ms1,False,,1670
C11853,C11858,0.0625,Ms1,False,,1671
C11857,C11860,0.0625,Ms1,False,,1672
C11905,C06094,0.0625,Ms1,False,,1673
C15987,C00232,8.470329472543E-22,Ms1,False,,1674
C02679,C21080,0.0566817364830608,Ms2,False,,1675
C15567,C10208,0.25,Ms1,False,,1676
C03343,C03690,0.25,Ms1,False,,1677
C20186,C14831,5.60238808003807E-08,Ms1,False,,1678
C19827,C14827,3.04395267569307E-08,Ms1,False,,1679
C19617,C19618,0.000867950732895509,Ms1,False,,168
C14827,C19827,1.06445373520723E-07,Ms1,False,,1680
C14831,C20186,5.60238808003807E-08,Ms1,False,,1681
C14831,C07354,5.60238808003807E-08,Ms1,False,,1682
C03524,C00908,0.0625,Ms1,False,,1683
C00148,C20656,0.25,Ms1,False,,1684
C17621,C17622,0.25,Ms1,False,,1685
C20531,C20535,0.25,Ms1,False,,1686
C01173,C00779,1,Ms2,False,,1687
C00779,C01173,1,Ms2,False,,1688
C12457,C12458,0.0625,Ms1,False,,1689
C14831,C20186,0.00374127869758107,Ms1,False,,169
C19574,C19580,0.0625,Ms1,False,,1690
C19574,C19577,0.0625,Ms1,False,,1691
C04561,C04000,0.0625,Ms1,False,,1692
C00740,C00065,0.887273702118004,Ms2,False,,1693
C00065,C00740,0.89632659944908,Ms2,False,,1694
C02083,C00601,0.00313058727611213,Ms2,False,,1695
C00601,C02083,0.00313058727611213,Ms2,False,,1696
C00601,C20782,0.00313058727611213,Ms2,False,,1697
C15569,C15568,1.44265364524968E-05,Ms1,False,,1698
C02486,C00123,0.619027870241513,Ms2,False,,1699
C00601,C20782,0.97197399091604,Ms2,False,,17
C14831,C07354,0.00374127869758107,Ms1,False,,170
C00123,C02486,0.619027870241513,Ms2,False,,1700
C00407,C21092,0.619027870241513,Ms2,False,,1701
C06593,C02378,9.08296648834766E-13,Ms1,False,,1702
C21092,C00407,0.619027870241513,Ms2,False,,1703
C00232,C15987,8.88178419700125E-16,Ms1,False,,1704
C00763,C00431,0.231647908144854,Ms1,False,,1705
C02378,C06593,2.26426653915235E-13,Ms1,False,,1706
C00148,C00763,1,Ms2,False,,1707
C00763,C00148,1,Ms2,False,,1708
C00612,C18170,0.25,Ms1,False,,1709
C05300,C00468,0.25,Ms1,False,,171
C15987,C00232,1.52587890625E-05,Ms1,False,,1710
C00073,C00109,0.246280175888684,Ms1,False,,1711
C05795,C05791,0.25,Ms1,False,,1712
C05790,C05794,0.25,Ms1,False,,1713
C03343,C03690,0.0625,Ms1,False,,1714
C14831,C20186,3.27008294925652E-08,Ms2,False,,1715
C14827,C19827,1.77673834816885E-08,Ms2,False,,1716
C20186,C14831,3.27008294925652E-08,Ms2,False,,1717
C14831,C07354,3.27008294925652E-08,Ms2,False,,1718
C19827,C14827,6.2131576035874E-08,Ms2,False,,1719
C05936,C01029,0.25,Ms1,False,,172
C05903,C00389,0.25,Ms1,False,,1720
C01514,C10192,0.25,Ms1,False,,1721
C08576,C08577,0.25,Ms1,False,,1722
C07287,C07288,0.0625,Ms1,False,,1723
C11857,C11860,0.25,Ms1,False,,1724
C04853,C05950,0.25,Ms1,False,,1725
C11853,C11858,0.25,Ms1,False,,1726
C11905,C06094,0.25,Ms1,False,,1727
C01173,C00779,1,Ms2,False,,1728
C00779,C01173,1,Ms2,False,,1729
C18170,C00612,0.25,Ms1,False,,173
C21140,C21142,0.25,Ms1,False,,1730
C00065,C00740,0.855947693250248,Ms2,False,,1731
C00740,C00065,0.86468096976827,Ms2,False,,1732
C00601,C20782,0.00289637768911249,Ms2,False,,1733
C00601,C02083,0.00289637768911249,Ms2,False,,1734
C02083,C00601,0.00289637768911249,Ms2,False,,1735
C00695,C04643,0.015625,Ms1,False,,1736
C00695,C01292,0.015625,Ms1,False,,1737
C06593,C02378,1.44913058505751E-11,Ms1,False,,1738
C02486,C00123,0.619027870241513,Ms2,False,,1739
C00779,C01173,0.99200954735377,Ms2,False,,174
C21092,C00407,0.619027870241513,Ms2,False,,1740
C00407,C21092,0.619027870241513,Ms2,False,,1741
C00123,C02486,0.619027870241513,Ms2,False,,1742
C00232,C15987,2.22044604925031E-16,Ms1,False,,1743
C00763,C00431,0.231647908144854,Ms1,False,,1744
C02378,C06593,8.87008446127701E-16,Ms1,False,,1745
C00148,C00763,0.939233421772288,Ms2,False,,1746
C00763,C00148,0.939233421772288,Ms2,False,,1747
C07354,C14831,2.17616588753139E-08,Ms2,False,,1748
C19827,C14827,1.18237899293441E-08,Ms2,False,,1749
C01173,C00779,0.99200954735377,Ms2,False,,175
C14827,C19827,4.13471518630964E-08,Ms2,False,,1750
C14831,C20186,2.17616588753139E-08,Ms2,False,,1751
C14831,C07354,2.17616588753139E-08,Ms2,False,,1752
C20534,C20535,0.0625,Ms1,False,,1753
C00855,C00073,0.993837780232553,Ms2,False,,1754
C00073,C00855,0.997008501619502,Ms2,False,,1755
C00108,C02775,0.0545119810991173,Ms1,False,,1756
C01176,C04518,0.0625,Ms1,False,,1757
C05487,C05138,0.0625,Ms1,False,,1758
C05478,C05476,0.0625,Ms1,False,,1759
C00632,C04409,0.25,Ms1,False,,176
C05478,C05483,0.0625,Ms1,False,,1760
C06392,C06390,0.0625,Ms1,False,,1761
C03205,C18040,0.221323274009693,Ms1,False,,1762
C03205,C05485,0.221323274009693,Ms1,False,,1763
C01173,C00779,0.975890449498405,Ms2,False,,1764
C00779,C01173,0.975890449498405,Ms2,False,,1765
C05791,C05795,0.698532278167603,Ms2,False,,1766
C19705,C19704,0.25,Ms1,False,,1767
C02633,C16500,0.25,Ms1,False,,1768
C01089,C04546,0.25,Ms1,False,,1769
C07138,C21928,0.25,Ms1,False,,177
C00954,C20635,0.25,Ms1,False,,1770
C00740,C00065,0.823641136116066,Ms2,False,,1771
C00065,C00740,0.832044787238724,Ms2,False,,1772
C00601,C02083,0.00256324809255385,Ms2,False,,1773
C00601,C20782,0.00256324809255385,Ms2,False,,1774
C02083,C00601,0.00256324809255385,Ms2,False,,1775
C20535,C20534,0.25,Ms1,False,,1776
C20587,C20534,0.0625,Ms1,False,,1777
C15569,C15568,0.0625,Ms1,False,,1778
C06593,C02378,0.0625,Ms2,False,,1779
C01996,C00114,0.741169348557263,Ms2,False,,178
C03343,C03690,0.015625,Ms1,False,,1780
C11817,C09328,0.0625,Ms1,False,,1781
C11816,C09248,0.0625,Ms1,False,,1782
C21330,C10641,0.25,Ms1,False,,1783
C11898,C20151,0.25,Ms1,False,,1784
C06429,C20855,0.25,Ms1,False,,1785
C00596,C16264,0.25,Ms1,False,,1786
C00148,C00763,0.926591632579416,Ms2,False,,1787
C00763,C00148,0.926591632579416,Ms2,False,,1788
C19827,C14827,3.109528599897E-08,Ms2,False,,1789
C03882,C01746,0.25,Ms1,False,,179
C14827,C19827,8.89212709649412E-09,Ms2,False,,1790
C20186,C14831,1.63659399994579E-08,Ms2,False,,1791
C14831,C20186,1.63659399994579E-08,Ms2,False,,1792
C14831,C07354,1.63659399994579E-08,Ms2,False,,1793
C02378,C06593,1.41516658697022E-14,Ms1,False,,1794
C05790,C05794,0.015625,Ms1,False,,1795
C00779,C01173,1,Ms2,False,,1796
C01173,C00779,1,Ms2,False,,1797
C05487,C05138,0.015625,Ms1,False,,1798
C01176,C04518,0.015625,Ms1,False,,1799
C00431,C00990,0.25,Ms1,False,,18
C00109,C20905,0.25,Ms1,False,,180
C05478,C05476,0.015625,Ms1,False,,1800
C05478,C05483,0.015625,Ms1,False,,1801
C03205,C05485,0.19982068824525,Ms1,False,,1802
C03205,C18040,0.19982068824525,Ms1,False,,1803
C00601,C02083,0.00162321741566926,Ms2,False,,1804
C00601,C20782,0.00162321741566926,Ms2,False,,1805
C20782,C00601,0.00162321741566926,Ms2,False,,1806
C00065,C00740,0.752677199795254,Ms2,False,,1807
C00740,C00065,0.760356802376648,Ms2,False,,1808
C02378,C06593,0.0625,Ms2,False,,1809
C00109,C01234,0.25,Ms1,False,,181
C00319,C03640,0.25,Ms1,False,,1810
C00232,C15987,2.38418579101563E-07,Ms1,False,,1811
C14115,C14098,0.25,Ms1,False,,1812
C15569,C15568,0.0296875,Ms1,False,,1813
C20535,C20534,0.015625,Ms1,False,,1814
C15568,C15569,0.015625,Ms1,False,,1815
C02126,C04303,0.25,Ms1,False,,1816
C03690,C03343,3.72529029846191E-09,Ms1,False,,1817
C06160,C06161,0.0625,Ms1,False,,1818
C06346,C06348,0.0625,Ms1,False,,1819
C00109,C00188,0.25,Ms1,False,,182
C01746,C03882,0.0625,Ms1,False,,1820
C11785,C01516,0.0625,Ms1,False,,1821
C14831,C07354,1.3411651326056E-08,Ms2,False,,1822
C19827,C14827,7.28696965582815E-09,Ms2,False,,1823
C20186,C14831,1.3411651326056E-08,Ms2,False,,1824
C14827,C19827,2.54821375195064E-08,Ms2,False,,1825
C14831,C20186,1.3411651326056E-08,Ms2,False,,1826
C20534,C20587,0.25,Ms1,False,,1827
C14831,C20186,9.8399634403142E-12,Ms1,False,,1828
C14831,C07354,9.8399634403142E-12,Ms1,False,,1829
C00073,C17234,0.25,Ms1,False,,183
C20186,C14831,9.8399634403142E-12,Ms1,False,,1830
C19827,C14827,5.34635991205073E-12,Ms1,False,,1831
C04741,C04654,0.0625,Ms1,False,,1832
C00427,C02198,0.789824937007106,Ms2,False,,1833
C00427,C00584,0.789824937007106,Ms2,False,,1834
C00427,C00696,0.789824937007106,Ms2,False,,1835
C00639,C05960,0.0625,Ms1,False,,1836
C02198,C00427,0.789824937007106,Ms2,False,,1837
C04707,C04671,0.0625,Ms1,False,,1838
C00427,C01312,0.789824937007106,Ms2,False,,1839
C00250,C00534,0.25,Ms1,False,,184
C14815,C06314,0.789824937007106,Ms2,False,,1840
C14815,C06315,0.789824937007106,Ms2,False,,1841
C02165,C04853,0.211401225319711,Ms1,False,,1842
C00148,C00763,0.93302528677612,Ms2,False,,1843
C00763,C00148,0.93302528677612,Ms2,False,,1844
C01173,C00779,0.975890449498405,Ms2,False,,1845
C00779,C01173,0.975890449498405,Ms2,False,,1846
C20696,C20695,0.25,Ms1,False,,1847
C20694,C20692,0.25,Ms1,False,,1848
C02378,C06593,5.54380278829813E-17,Ms1,False,,1849
C00065,C00979,0.25,Ms1,False,,185
C00148,C20656,0.232943276823976,Ms1,False,,1850
C00601,C20782,0.00105369157876548,Ms2,False,,1851
C00601,C02083,0.00105369157876548,Ms2,False,,1852
C20782,C00601,0.00105369157876548,Ms2,False,,1853
C11898,C20151,0.0625,Ms1,False,,1854
C06429,C20855,0.0625,Ms1,False,,1855
C21330,C10641,0.0625,Ms1,False,,1856
C05795,C05791,0.174633069541901,Ms1,False,,1857
C05790,C05794,0.0625,Ms1,False,,1858
C00407,C21092,0.619027870241513,Ms2,False,,1859
C05933,C00327,0.0322545060145025,Ms1,False,,186
C21092,C00407,0.619027870241513,Ms2,False,,1860
C06593,C02378,5.67685405521729E-14,Ms1,False,,1861
C00123,C02486,0.619027870241513,Ms2,False,,1862
C02486,C00123,0.619027870241513,Ms2,False,,1863
C02356,C21015,0.00390625,Ms1,False,,1864
C00334,C15767,0.00390625,Ms1,False,,1865
C21385,C08491,0.0009765625,Ms1,False,,1866
C02679,C21080,0.000124315198886051,Ms1,False,,1867
C00232,C15987,5.55111512312578E-17,Ms1,False,,1868
C00763,C00431,0.231647908144854,Ms1,False,,1869
C04773,C06052,0.25,Ms1,False,,187
C00349,C01205,0.000244140625,Ms1,False,,1870
C15987,C00334,0.000244140625,Ms1,False,,1871
C06002,C03284,0.000244140625,Ms1,False,,1872
C00109,C02356,0.0623087456086777,Ms1,False,,1873
C00719,C01026,0.000244140625,Ms1,False,,1874
C00353,C05427,0.25,Ms1,False,,1875
C20527,C20529,0.0625,Ms1,False,,1876
C20587,C20530,0.0625,Ms1,False,,1877
C02679,C21080,0.00229817618619853,Ms2,False,,1878
C03205,C00410,0.25,Ms1,False,,1879
C21155,C11129,0.25,Ms1,False,,188
C06390,C06392,0.25,Ms1,False,,1880
C15569,C15568,0.0155390833895224,Ms2,False,,1881
C20535,C20534,0.00390625,Ms1,False,,1882
C15568,C15569,0.0295242584400926,Ms2,False,,1883
C20741,C11994,0.0625,Ms1,False,,1884
C04036,C01192,0.25,Ms1,False,,1885
C15569,C15568,0.00738106461002315,Ms1,False,,1886
C15568,C15569,0.00388477084738061,Ms1,False,,1887
C20587,C20534,0.0009765625,Ms1,False,,1888
C07354,C14831,1.12290008120397E-08,Ms2,False,,1889
C00847,C00971,0.25,Ms1,False,,189
C14831,C20186,1.12290008120397E-08,Ms2,False,,1890
C14831,C07354,1.12290008120397E-08,Ms2,False,,1891
C14827,C19827,6.10106736249798E-09,Ms2,False,,1892
C19827,C14827,2.13351015428755E-08,Ms2,False,,1893
C20530,C20587,0.0625,Ms1,False,,1894
C03343,C03690,0.00390625,Ms1,False,,1895
C00763,C00148,0.926591632579416,Ms2,False,,1896
C00148,C00763,0.926591632579416,Ms2,False,,1897
C01173,C00779,0.975890449498405,Ms2,False,,1898
C00779,C01173,0.975890449498405,Ms2,False,,1899
C21092,C00407,1,Ms2,False,,19
C00108,C05653,0.25,Ms1,False,,190
C00108,C02775,0.0136279952747793,Ms1,False,,1900
C00855,C00073,0.996939929738843,Ms2,False,,1901
C00073,C00855,0.993769426426592,Ms2,False,,1902
C00178,C00214,0.0625,Ms1,False,,1903
C05652,C05651,0.0625,Ms1,False,,1904
C00632,C03227,0.218047924396469,Ms1,False,,1905
C02378,C06593,1,Ms2,False,,1906
C00123,C02486,1,Ms2,False,,1907
C21092,C00407,1,Ms2,False,,1908
C00407,C21092,1,Ms2,False,,1909
C00073,C02989,0.25,Ms1,False,,191
C06593,C02378,1,Ms2,False,,1910
C02486,C00123,1,Ms2,False,,1911
C02378,C06593,8.84479116856388E-16,Ms1,False,,1912
C00078,C03506,0.25,Ms1,False,,1913
C00389,C05903,0.25,Ms1,False,,1914
C10192,C01514,0.25,Ms1,False,,1915
C08577,C08576,0.25,Ms1,False,,1916
C00232,C15987,1.38777878078145E-17,Ms1,False,,1917
C00763,C00431,0.231647908144854,Ms1,False,,1918
C00065,C00740,0.723483889063965,Ms2,False,,1919
C00073,C15998,0.25,Ms1,False,,192
C00740,C00065,0.716176702852589,Ms2,False,,1920
C20694,C20692,0.0625,Ms1,False,,1921
C20696,C20695,0.0625,Ms1,False,,1922
C20782,C00601,0.000965624917683826,Ms2,False,,1923
C00601,C02083,0.000965624917683826,Ms2,False,,1924
C00601,C20782,0.000965624917683826,Ms2,False,,1925
C14825,C14828,0.0625,Ms1,False,,1926
C14826,C14829,0.0625,Ms1,False,,1927
C19621,C19620,0.539929049562825,Ms2,False,,1928
C19620,C19621,0.789932644482522,Ms2,False,,1929
C00073,C15999,0.25,Ms1,False,,193
C00712,C20702,0.176157913110184,Ms1,False,,1930
C03690,C03343,0.015625,Ms1,False,,1931
C00427,C00639,0.25,Ms1,False,,1932
C00696,C05959,0.25,Ms1,False,,1933
C04654,C04741,0.25,Ms1,False,,1934
C15568,C15569,0.00184526615250579,Ms1,False,,1935
C15569,C15568,0.000971192711845152,Ms1,False,,1936
C11994,C20741,0.25,Ms1,False,,1937
C14831,C20186,7.38403849952625E-09,Ms2,False,,1938
C14831,C07354,7.38403849952625E-09,Ms2,False,,1939
C11130,C15769,0.25,Ms1,False,,194
C19827,C14827,4.01197907516269E-09,Ms2,False,,1940
C07354,C14831,7.38403849952625E-09,Ms2,False,,1941
C14827,C19827,1.40296731490999E-08,Ms2,False,,1942
C00438,C00337,0.25,Ms1,False,,1943
C00438,C03703,0.25,Ms1,False,,1944
C15568,C15569,0.000242798177961288,Ms1,False,,1945
C15569,C15568,0.000461316538126447,Ms1,False,,1946
C00779,C01173,1,Ms2,False,,1947
C01173,C00779,1,Ms2,False,,1948
C21630,C06520,0.25,Ms1,False,,1949
C05578,C05579,0.25,Ms1,False,,195
C02105,C05202,0.25,Ms1,False,,1950
C05178,C06516,0.25,Ms1,False,,1951
C06173,C06172,0.25,Ms1,False,,1952
C06173,C06175,0.25,Ms1,False,,1953
C21076,C21304,0.25,Ms1,False,,1954
C20839,C21305,0.25,Ms1,False,,1955
C03343,C03690,0.0009765625,Ms1,False,,1956
C06593,C02378,9.05706615660941E-13,Ms1,False,,1957
C00407,C21092,0.619027870241513,Ms2,False,,1958
C02486,C00123,0.619027870241513,Ms2,False,,1959
C01026,C00719,0.000244140625,Ms1,False,,196
C00123,C02486,0.619027870241513,Ms2,False,,1960
C21092,C00407,0.619027870241513,Ms2,False,,1961
C01292,C00695,0.25,Ms1,False,,1962
C01292,C04661,0.25,Ms1,False,,1963
C02679,C21080,4.46772357872239E-05,Ms1,False,,1964
C06392,C06390,0.25,Ms1,False,,1965
C03205,C05485,0.0413022007439193,Ms1,False,,1966
C03205,C18040,0.0413022007439193,Ms1,False,,1967
C05478,C05476,0.00390625,Ms1,False,,1968
C05478,C05483,0.00390625,Ms1,False,,1969
C00232,C15987,0.000244140625,Ms1,False,,197
C01176,C05138,0.00390625,Ms1,False,,1970
C01176,C04518,0.00390625,Ms1,False,,1971
C00148,C00763,0.926591632579416,Ms2,False,,1972
C00763,C00148,0.926591632579416,Ms2,False,,1973
C02083,C00601,0.000882915685391978,Ms2,False,,1974
C00601,C02083,0.000882915685391978,Ms2,False,,1975
C00601,C20782,0.000882915685391978,Ms2,False,,1976
C03690,C03343,0.00390625,Ms1,False,,1977
C00763,C00431,0.231647908144854,Ms1,False,,1978
C00232,C15987,3.46944695195361E-18,Ms1,False,,1979
C20313,C00183,0.000244140625,Ms1,False,,198
C00065,C00740,0.714366018787121,Ms2,False,,1980
C00740,C00065,0.721654730499698,Ms2,False,,1981
C15568,C15569,0.000115329134531612,Ms1,False,,1982
C15569,C15568,6.0699544490322E-05,Ms1,False,,1983
